Type,location,id,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost,edges--edge--variable_om_cost,edges--edge--investment_cost,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_RN,BR_RN_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class4,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class5,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class6,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class7,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class8,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class9,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class10,elec_BR_RN,0,100,work in progress
VRE,BR_RN,BR_RN_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RN_Solar_Class11,elec_BR_RN,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class1,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class2,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class3,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class4,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class5,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class6,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class7,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class8,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class9,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class10,elec_BR_RS,0,100,work in progress
VRE,BR_RS,BR_RS_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RS_Solar_Class11,elec_BR_RS,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class1,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class2,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class3,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class4,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class5,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class6,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class7,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class8,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class9,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class10,elec_BR_RO,0,100,work in progress
VRE,BR_RO,BR_RO_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RO_Solar_Class11,elec_BR_RO,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class1,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class2,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class3,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class4,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class5,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class6,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class7,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class8,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class9,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class10,elec_BR_RR,0,100,work in progress
VRE,BR_RR,BR_RR_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_RR_Solar_Class11,elec_BR_RR,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class1,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class2,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class3,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class4,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class5,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class6,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class7,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class8,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class9,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class10,elec_BR_SC,0,100,work in progress
VRE,BR_SC,BR_SC_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SC_Solar_Class11,elec_BR_SC,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class1,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class2,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class3,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class4,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class5,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class6,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class7,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class8,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class9,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class10,elec_BR_SP,0,100,work in progress
VRE,BR_SP,BR_SP_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SP_Solar_Class11,elec_BR_SP,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class1,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class2,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class3,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class4,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class5,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class6,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class7,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class8,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class9,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class10,elec_BR_SE,0,100,work in progress
VRE,BR_SE,BR_SE_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_SE_Solar_Class11,elec_BR_SE,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class1,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class1,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class2,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class2,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class3,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class3,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class4,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class4,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class5,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class5,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class6,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class6,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class7,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class7,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class8,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class8,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class9,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class9,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class10,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class10,elec_BR_TO,0,100,work in progress
VRE,BR_TO,BR_TO_Solar_Class11,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,10,0.1,10,100000,50000,0,1000000,system/availability_solar.csv,BR_TO_Solar_Class11,elec_BR_TO,0,100,work in progress
